Status;Category;Level;Section Nr;Section Name;HTML File Name;Feature Names;Keywords;Remarks
OK;Body;3;B 8.01.07;trim ... (parameter set function);LIB_Function_trim_.html;trim ;trim ,trim [parameter set function];
OK;Body;3;B 8.01.08;count elements ...;LIB_Function_count_elements.html;count elements,count elements ignore case,count elements ignore blanks,count elements ignore both;count elements,count elements ignore case,count elements ignore blanks,count elements ignore both,Count elements in parameter sets;
OK;Body;3;B 8.01.09;subset ...;LIB_Function_subset.html;subset,subset ignore case,subset ignore blanks,subset ignore both,subset recursive,subset recursive ignore case,subset recursive ignore blanks,subset recursive ignore both;subset,subset ignore case,subset ignore blanks,subset ignore both,subset recursive,subset recursive ignore case,subset recursive ignore blanks,subset recursive ignore both,Subsets from parameter sets;
OK;Body;3;B 8.01.10;filter ...;LIB_Function_filter.html;filter,filter 1,filter n,filter start,filter start include,filter start n,filter start n include,filter stop,filter stop include;filter,filter 1,filter n,filter start,filter start include,filter start n,filter start n include,filter stop,filter stop include;
OK;Body;1;B 9;Table Functions;LIB_Features_table_functions.html;table functions;table functions;
OK;Body;2;B 9.01;Loading and Saving Tables;LIB_Features_Loading_and_saving_tables.html;Loading and saving tables;Loading and saving tables;
OK;Body;3;B 9.01.01;table load ...;LIB_Function_table_load.html;table load,table load unchanged;table load,table load unchanged,Loading and saving tables;
OK;Body;4;B 9.01.01.01;Loading HTML files;LIB_Features_Loading_HTML_files.html;Loading HTML files;Loading HTML files;
OK;Body;4;B 9.01.01.02;Loading XML files;LIB_Features_Loading_XML_files.html;Loading XML files;Loading XML files;
OK;Body;4;B 9.01.01.03;Loading JSON files;LIB_Features_Loading_JSON_files.html;Loading JSON files;Loading JSON files;
OK;Body;3;B 9.01.02;table save ...;LIB_Function_table_save.html;table save,table save with local decimal separator,table save with decimal comma,table save multiple;table save,table save with local decimal separator,table save with decimal comma,table save multiple;
OK;Body;4;B 9.01.02.01;Saving JSON files;LIB_Features_Saving_JSON_files.html;Saving JSON files;Saving JSON files;
OK;Body;3;B 9.01.03;excel list sheets;LIB_Function_excel_list_sheets.html;excel list sheets;excel list sheets;
OK;Body;3;B 9.01.04;table load excel file;LIB_Function_table_load_excel_file.html;table load excel file;table load excel file;
OK;Body;3;B 9.01.05;table save excel file;LIB_Function_table_save_excel_file.html;table save excel file;table save excel file;
OK;Body;2;B 9.02;Console I/O with Tables;LIB_Features_Console_I_O_with_tables.html;Console I/O with tables;Console I/O with tables;
OK;Body;3;B 9.02.01;table list;LIB_Function_table_list.html;table list;table list,Table console I/O;
OK;Body;3;B 9.02.02;table menu ...;LIB_Function_table_menu.html;table menu,table menu quick;table menu,table menu quick;
OK;Body;2;B 9.03;Creating, Writing, Reading, Deleting;LIB_Features_Create___read___write___delete_tables.html;Create / read / write / delete tables;Create / read / write / delete tables;
OK;Body;3;B 9.03.01;Creating and Building up Tables;LIB_Features_Creating_tables_and_building_up_tables.html;Creating tables and building up tables;Creating tables and building up tables;
OK;Body;4;B 9.03.01.01;table create ...;LIB_Function_table_create.html;table create,table create if not existing;table create,table create if not existing,Create and initialize tables;
OK;Body;4;B 9.03.01.02;table initialize;LIB_Function_table_initialize.html;table initialize;table initialize;
OK;Body;4;B 9.03.01.03;table configure;LIB_Function_table_configure.html;table configure;table configure,Table configuration settings;
OK;Body;4;B 9.03.01.04;forget memorized table columns;LIB_Function_forget_memorized_table_columns.html;forget memorized table columns;forget memorized table columns;
OK;Body;3;B 9.03.02;Writing Tables;LIB_Features_Functions_for_writing_tables.html;Functions for writing tables;Functions for writing tables;
OK;Body;4;B 9.03.02.01;table append ...;LIB_Function_table_append.html;table append,table append on same row,table append on same field;table append,table append on same row,table append on same field,Writing tables;
OK;Body;4;B 9.03.02.02;table append blank rows;LIB_Function_table_append_blank_rows.html;table append blank rows;table append blank rows;
OK;Body;4;B 9.03.02.03;table add / write row;LIB_Function_table_add_row.html;table add row,table write row;table add row,table write row;
OK;Body;4;B 9.03.02.04;table (write or) add missing row;LIB_Function_table_add_missing_row.html;table add missing row,table write or add missing row;table add missing row,table write or add missing row;
OK;Body;4;B 9.03.02.05;table write column selected rows;LIB_Function_table_write_column_selected_rows.html;table write column selected rows;table write column selected rows;
OK;Body;3;B 9.03.03;Reading Tables;LIB_Features_Functions_for_reading_tables.html;Functions for reading tables;Functions for reading tables;
OK;Body;4;B 9.03.03.01;table read row;LIB_Function_table_read_row.html;table read row;table read row,Reading tables;
OK;Body;4;B 9.03.03.02;table read column selected rows;LIB_Function_table_read_column_selected_rows.html;table read column selected rows;table read column selected rows;
OK;Body;3;B 9.03.04;Deleting Tables;LIB_Features_Clearing_and_deleting_tables.html;Clearing and deleting tables;Clearing and deleting tables;
OK;Body;4;B 9.03.04.01;table clear ...;LIB_Function_table_clear.html;table clear;table clear,Clearing and deleting tables;
OK;Body;4;B 9.03.04.02;table delete ...;LIB_Function_table_delete.html;table delete,table delete silently;table delete,table delete silently;
OK;Body;2;B 9.04;Accessing Table Information;LIB_Features_Accessing_table_information.html;Accessing table information;Accessing table information;
OK;Body;3;B 9.04.01;list tables;LIB_Function_list_tables.html;list tables;list tables,Access table information;
OK;Body;3;B 9.04.02;table existing;LIB_Function_table_existing.html;table existing;table existing;
OK;Body;3;B 9.04.03;table length;LIB_Function_table_length.html;table length;table length;
OK;Body;3;B 9.04.04;table row width;LIB_Function_table_row_width.html;table row width;table row width;
OK;Body;3;B 9.04.05;table min/max width;LIB_Function_table_min_width.html;table min width,table max width;table min width,table max width;
OK;Body;3;B 9.04.06;row;LIB_Function_row.html;row;row;
OK;Body;3;B 9.04.07;col;LIB_Function_col.html;col;col;
OK;Body;2;B 9.05;Searching and Exploring Tables;LIB_Features_Searching_and_exploring_tables.html;Searching and exploring tables;Searching and exploring tables;
OK;Body;3;B 9.05.01;Search Functions;LIB_Features_Search_functions.html;Search functions;Search functions;
OK;Body;4;B 9.05.01.01;table search ...;LIB_Function_table_search.html;table search,table search vertically;table search,table search vertically,Searching tables;
OK;Body;4;B 9.05.01.02;table search row;LIB_Function_table_search_row.html;table search row;table search row;
OK;Body;4;B 9.05.01.03;table find row;LIB_Function_table_find_row.html;table find row;table find row;
OK;Body;4;B 9.05.01.04;table selected rows;LIB_Function_table_selected_rows.html;table selected rows,table all selected rows;table selected rows,table all selected rows;
OK;Body;4;B 9.05.01.05;table selected columns/headers ...;LIB_Function_table_selected_columns.html;table selected columns,table selected column numbers,table selected headers;table selected columns,table selected column numbers,table selected headers;
OK;Body;4;B 9.05.01.06;table search header row;LIB_Function_table_search_header_row.html;table search header row;table search header row;
OK;Body;3;B 9.05.02;Explore, Filter, Extract Sub-Tables;LIB_Features_Explore_and_filter_and_extract_sub-tables.html;Explore and filter and extract sub-tables;Explore and filter and extract sub-tables;
OK;Body;4;B 9.05.02.01;table explore;LIB_Function_table_explore.html;table explore;table explore,Explore, filter and extract tables;
OK;Body;4;B 9.05.02.02;table filter ...;LIB_Function_table_filter.html;table filter,table filter ignore case;table filter,table filter ignore case;
OK;Body;4;B 9.05.02.03;table extract ...;LIB_Function_table_extract.html;table extract;table extract;
OK;Body;2;B 9.06;Control Flow Functions for Tables;LIB_Features_Control_Flow_Functions_for_Tables.html;Control Flow Functions for Tables;Control Flow Functions for Tables;
OK;Body;3;B 9.06.01;with table;LIB_Function_with_table.html;with table;with table;
OK;Body;3;B 9.06.02;for all table rows;LIB_Function_for_all_table_rows.html;for all table rows;for all table rows,for-loop through table rows;
OK;Body;3;B 9.06.03;for all table selected rows;LIB_Function_for_all_table_selected_rows.html;for all table selected rows;for all table selected rows;
OK;Body;3;B 9.06.04;for all table columns;LIB_Function_for_all_table_columns.html;for all table columns;for all table columns,for-loop through table columns;
OK;Body;3;B 9.06.05;for all table selected columns;LIB_Function_for_all_table_selected_columns.html;for all table selected columns;for all table selected columns;
OK;Body;3;B 9.06.06;for all current table columns;LIB_Function_for_all_current_table_columns.html;for all current table columns;for all current table columns;
OK;Body;3;B 9.06.07;for all current table selected columns;LIB_Function_for_all_current_table_selected_columns.html;for all current table selected columns;for all current table selected columns;
OK;Body;2;B 9.07;Processing Tables;LIB_Features_Processing_tables.html;Processing tables;Processing tables;
OK;Body;3;B 9.07.01;Checking and Processing Headers;LIB_Features_Checking_headers.html;Checking headers,Processing headers;Checking headers,Processing headers;
OK;Body;4;B 9.07.01.01;table check header;LIB_Function_table_check_header.html;table check header;table check header,Checking and processing headers;
OK;Body;4;B 9.07.01.02;table column number;LIB_Function_table_column_number.html;table column number;table column number;
OK;Body;4;B 9.07.01.03;table check headers ...;LIB_Function_table_check_headers.html;table check headers,table check headers silently;table check headers,table check headers silently;
OK;Body;4;B 9.07.01.04;table rename ... headers;LIB_Function_table_rename_headers.html;table rename headers,table rename column headers,table rename existing headers;table rename headers,table rename column headers,table rename existing headers;
OK;Body;4;B 9.07.01.05;table correct headers ...;LIB_Function_table_correct_headers.html;table correct headers,table correct headers ignore case;table correct headers,table correct headers ignore case;
OK;Body;4;B 9.07.01.06;table lift ...;LIB_Function_table_lift_header_row.html;table lift header row,table lift headers,table lift contents;table lift header row,table lift headers,table lift contents;
OK;Body;3;B 9.07.02;Processing Table Columns;LIB_Features_Processing_table_columns.html;Processing table columns;Processing table columns;
OK;Body;4;B 9.07.02.01;table insert (missing) columns;LIB_Function_table_insert_columns.html;table insert columns,table insert missing columns;table insert columns,table insert missing columns,Inserting table columns;
OK;Body;4;B 9.07.02.02;table copy columns ...;LIB_Function_table_copy_columns.html;table copy columns,table copy columns selected rows;table copy columns,table copy columns selected rows,Copying table columns;
OK;Body;4;B 9.07.02.03;table duplicate columns;LIB_Function_table_duplicate_columns.html;table duplicate columns;table duplicate columns;
OK;Body;4;B 9.07.02.04;table sort columns;LIB_Function_table_sort_columns.html;table sort columns;table sort columns,Sorting and rearranging table columns;
OK;Body;4;B 9.07.02.05;table rearrange ... columns;LIB_Function_table_rearrange_columns.html;table rearrange columns,table rearrange existing columns;table rearrange columns,table rearrange existing columns;
OK;Body;4;B 9.07.02.06;table keep ... columns;LIB_Function_table_keep_columns.html;table keep columns,table keep existing columns;table keep columns,table keep existing columns,Keeping and deleting table columns;
OK;Body;4;B 9.07.02.07;table delete columns;LIB_Function_table_delete_columns.html;table delete columns;table delete columns;
OK;Body;4;B 9.07.02.08;table delete remaining columns;LIB_Function_table_delete_remaining_columns.html;table delete remaining columns;table delete remaining columns;
OK;Body;4;B 9.07.02.09;table delete blank/empty/unnamed columns;LIB_Function_table_delete_blank_columns.html;table delete blank columns,table delete all blank columns,table delete empty columns,table delete all empty columns,table delete unnamed columns,table delete all unnamed columns;table delete blank columns,table delete all blank columns,table delete empty columns,table delete all empty columns,table delete unnamed columns,table delete all unnamed columns;
OK;Body;3;B 9.07.03;Processing Table Rows;LIB_Features_Processing_table_rows.html;Processing table rows;Processing table rows;
OK;Body;4;B 9.07.03.01;table insert rows (if needed);LIB_Function_table_insert_rows.html;table insert rows,table insert rows if needed;table insert rows,table insert rows if needed,Insert table rows;
OK;Body;4;B 9.07.03.02;table insert ... selected rows;LIB_Function_table_insert_selected_rows.html;table insert selected rows,table insert above selected rows;table insert selected rows,table insert above selected rows;
OK;Body;4;B 9.07.03.03;table delete rows (if needed);LIB_Function_table_delete_rows.html;table delete rows,table delete rows if needed;table delete rows,table delete rows if needed,Deleting table rows;
OK;Body;4;B 9.07.03.04;table delete remaining rows (if needed);LIB_Function_table_delete_remaining_rows.html;table delete remaining rows,table delete remaining rows if needed;table delete remaining rows,table delete remaining rows if needed;
OK;Body;4;B 9.07.03.05;table delete selected rows;LIB_Function_table_delete_selected_rows.html;table delete selected rows;table delete selected rows;
OK;Body;4;B 9.07.03.06;table keep selected rows;LIB_Function_table_keep_selected_rows.html;table keep selected rows;table keep selected rows;
OK;Body;4;B 9.07.03.07;table delete blank rows;LIB_Function_table_delete_blank_rows.html;table delete blank rows;table delete blank rows;
OK;Body;4;B 9.07.03.08;table check row;LIB_Function_table_check_row.html;table check row;table check row,Check table rows;
OK;Body;4;B 9.07.03.09;table move rows;LIB_Function_table_move_rows.html;table move rows;table move rows,Move and rearrange table rows;
OK;Body;4;B 9.07.03.10;table move selected rows;LIB_Function_table_move_selected_rows.html;table move selected rows;table move selected rows;
OK;Body;4;B 9.07.03.11;table rearrange selected rows;LIB_Function_table_rearrange_selected_rows.html;table rearrange selected rows;table rearrange selected rows;
OK;Body;4;B 9.07.03.12;table sort (selected) rows;LIB_Function_table_sort_rows.html;table sort rows,table sort selected rows;table sort rows,table sort selected rows,Sort and rearrange table rows;
OK;Body;4;B 9.07.03.13;table rank (selected) rows;LIB_Function_table_rank_rows.html;table rank rows,table rank selected rows;table rank rows,table rank selected rows;
OK;Body;3;B 9.07.04;Processing Table Contents;LIB_Features_Processing_table_contents.html;Processing table contents;Processing table contents;
OK;Body;4;B 9.07.04.01;table process (all) (selected rows);LIB_Function_table_process.html;table process,table process rows,table process all rows,table process selected rows,table process all selected rows;table process,table process rows,table process all rows,table process selected rows,table process all selected rows,Process table rows;
OK;Body;4;B 9.07.04.02;table process selected rows fast;LIB_Function_table_process_selected_rows_fast.html;table process selected rows fast;table process selected rows fast;
OK;Body;4;B 9.07.04.03;table process (selected) columns;LIB_Function_table_process_columns.html;table process columns,table process selected columns;table process columns,table process selected columns,Process table columns;
OK;Body;4;B 9.07.04.04;table process cells (selected rows);LIB_Function_table_process_cells.html;table process cells,table process all cells,table process cells selected rows;table process cells,table process all cells,table process cells selected rows,Process table cells;
OK;Body;4;B 9.07.04.05;table process cells in columns (selected rows);LIB_Function_table_process_cells_in_columns.html;table process cells in columns,table process cells in columns selected rows;table process cells in columns,table process cells in columns selected rows;
OK;Body;5;B 9.07.04.05.01;Addt'l Info on fast rows processing;LIB_Features_Additional_info_on_fast_processing_of_rows.html;Additional info on fast processing of rows;Additional info on fast processing of rows;
OK;Body;4;B 9.07.04.06;table manipulate (selected rows);LIB_Function_table_manipulate.html;table manipulate,table manipulate selected rows;table manipulate,table manipulate selected rows,Manipulate table contents;
OK;Body;4;B 9.07.04.07;table fill vertically ...;LIB_Function_table_fill_vertically.html;table fill vertically,table fill vertically selected rows;table fill vertically,table fill vertically selected rows,Table filling and substitution functions;
OK;Body;4;B 9.07.04.08;table fill horizontally ...;LIB_Function_table_fill_horizontally.html;table fill horizontally,table fill horizontally selected rows;table fill horizontally,table fill horizontally selected rows;
OK;Body;4;B 9.07.04.09;table substitute vertically ...;LIB_Function_table_substitute_vertically.html;table substitute vertically,table substitute vertically selected rows;table substitute vertically,table substitute vertically selected rows;
OK;Body;4;B 9.07.04.10;table substitute horizontally ...;LIB_Function_table_substitute_horizontally.html;table substitute horizontally,table substitute horizontally selected rows;table substitute horizontally,table substitute horizontally selected rows;
OK;Body;4;B 9.07.04.11;table delete cells selected rows;LIB_Function_table_delete_cells_selected_rows.html;table delete cells selected rows;table delete cells selected rows,Delete table contents;
OK;Body;4;B 9.07.04.12;table delete cells selected columns;LIB_Function_table_delete_cells_selected_columns.html;table delete cells selected columns;table delete cells selected columns;
OK;Body;4;B 9.07.04.13;table format numbers;LIB_Function_table_format_numbers.html;table format numbers;table format numbers,Cleaning up and miscellaneous table functions;
OK;Body;4;B 9.07.04.14;table clean;LIB_Function_table_clean.html;table clean;table clean;
OK;Body;4;B 9.07.04.15;table fit;LIB_Function_table_fit.html;table fit;table fit;
OK;Body;3;B 9.07.05;Pivoting and Conosolidating Tables;LIB_Features_Pivoting_and_consolidating_tables.html;Pivoting and consolidating tables;Pivoting and consolidating tables;
OK;Body;4;B 9.07.05.01;table transpose;LIB_Function_table_transpose.html;table transpose;table transpose,Transpose tables;
OK;Body;4;B 9.07.05.02;table serialize ...;LIB_Function_table_serialize.html;table serialize,table serialize all,table serialize ignore zero;table serialize,table serialize all,table serialize ignore zero,Change tabular contents to serialized contents;
OK;Body;4;B 9.07.05.03;table spread ...;LIB_Function_table_spread.html;table spread,table spread accumulating;table spread,table spread accumulating,Spread serialized data across specified columns;
OK;Body;4;B 9.07.05.04;table spread given headers ...;LIB_Function_table_spread_given_headers.html;table spread given headers,table spread given headers accumulating;table spread given headers,table spread given headers accumulating;
OK;Body;4;B 9.07.05.05;table consolidate ...;LIB_Function_table_consolidate.html;table consolidate,table consolidate selected rows;table consolidate,table consolidate selected rows,Consolidate table rows;
OK;Body;4;B 9.07.05.06;table distribute ...;LIB_Function_table_distribute.html;table distribute,table distribute advance,table distribute accumulate,table distribute advance accumulate;table distribute,table distribute advance,table distribute accumulate,table distribute advance accumulate,Distribute quantities over timeline, e.g. for production planning;
OK;Body;3;B 9.07.06;Copying, Renaming and Splitting Tables;LIB_Features_Copying_and_renaming_and_spitting_tables.html;Copying and renaming and spitting tables;Copying and renaming and spitting tables;
OK;Body;4;B 9.07.06.01;table rename;LIB_Function_table_rename.html;table rename;table rename,Renaming tables;
OK;Body;4;B 9.07.06.02;table copy table;LIB_Function_table_copy_table.html;table copy table;table copy table,Copy and split tables;
OK;Body;4;B 9.07.06.03;table copy/split table selected rows;LIB_Function_table_copy_table_selected_rows.html;table copy table selected rows,table split table selected rows;table copy table selected rows,table split table selected rows;
OK;Body;4;B 9.07.06.04;table copy table columns ...;LIB_Function_table_copy_table_columns.html;table copy table columns,table copy table columns selected rows;table copy table columns,table copy table columns selected rows;
OK;Body;4;B 9.07.06.05;table split table columns ...;LIB_Function_table_split_table_columns.html;table split table columns;table split table columns;
OK;Body;2;B 9.08;Multi-Table Integration;LIB_Features_Multi-table_integration.html;Multi-table integration;Multi-table integration;
OK;Body;3;B 9.08.01;Comparing and Validating Tables;LIB_Features_Comparing_and_validating_tables.html;Comparing and validating tables;Comparing and validating tables;
OK;Body;4;B 9.08.01.01;table compare ...;LIB_Function_table_compare.html;table compare,table compare ignore case,table compare ignore blanks,table compare ignore both;table compare,table compare ignore case,table compare ignore blanks,table compare ignore both,Compare two tables;
OK;Body;5;B 9.08.01.01.01;Table Comparison Strategy;LIB_Features_Table_comparison_strategy.html;Table comparison strategy;Table comparison strategy;
OK;Body;5;B 9.08.01.01.02;Table Comparison Reports;LIB_Features_Table_comparison_reports.html;Table comparison reports;Table comparison reports;
OK;Body;5;B 9.08.01.01.03;Change Indication Function;LIB_Function_[This_is_a_user-defined_function_you_need_to_create].html;[This is a user-defined function you need to create];[This is a user-defined function you need to create];
OK;Body;4;B 9.08.01.02;table validate;LIB_Function_table_validate.html;table validate;table validate,Validation functions;
OK;Body;5;B 9.08.01.02.01;table validate - Row and Group Results;LIB_Features_table_validate_-_row_results.html;table validate - row results,table validate - group results;table validate - row results,table validate - group results;
OK;Body;5;B 9.08.01.02.02;table validate - Examples;LIB_Features_table_validate_-_examples.html;table validate - examples;table validate - examples;
OK;Body;4;B 9.08.01.03;table check duplicates ...;LIB_Function_table_check_duplicates.html;table check duplicates,table check duplicates ignore case,table check duplicates ignore blanks,table check duplicates ingore both,table check duplicates selected rows,table check duplicates ignore case selected rows,table check duplicates ignore blanks selected rows,table check duplicates ingore both selected rows;table check duplicates,table check duplicates ignore case,table check duplicates ignore blanks,table check duplicates ingore both,table check duplicates selected rows,table check duplicates ignore case selected rows,table check duplicates ignore blanks selected rows,table check duplicates ingore both selected rows;
OK;Body;3;B 9.08.02;Looking up Other Tables;LIB_Features_Looking_up_other_tables.html;Looking up other tables;Looking up other tables;
OK;Body;4;B 9.08.02.01;table lookup ...;LIB_Function_table_lookup.html;table lookup,table lookup ignore case,table lookup top down,table lookup top down ignore case;table lookup,table lookup ignore case,table lookup top down,table lookup top down ignore case,Looking up data from other tables;
OK;Body;4;B 9.08.02.02;table lookup once ...;LIB_Function_table_lookup_once.html;table lookup once,table lookup once ignore case;table lookup once,table lookup once ignore case;
OK;Body;4;B 9.08.02.03;table lookup fast ...;LIB_Function_table_lookup_fast.html;table lookup fast,table lookup fast ignore case;table lookup fast,table lookup fast ignore case;
OK;Body;4;B 9.08.02.04;table lookup smart ...;LIB_Function_table_lookup_smart.html;table lookup smart,table lookup smart ignore case;table lookup smart,table lookup smart ignore case;
OK;Body;4;B 9.08.02.05;table lookup smart once ...;LIB_Function_table_lookup_smart_once.html;table lookup smart once,table lookup smart once ignore case;table lookup smart once,table lookup smart once ignore case;
OK;Body;4;B 9.08.02.06;table lookup with rules ...;LIB_Function_table_lookup_with_rules.html;table lookup with rules,table lookup with rules ignore case;table lookup with rules,table lookup with rules ignore case;
OK;Body;4;B 9.08.02.07;table lookup with rules once ...;LIB_Function_table_lookup_with_rules_once.html;table lookup with rules once,table lookup with rules once ignore case;table lookup with rules once,table lookup with rules once ignore case;
OK;Body;4;B 9.08.02.08;table integrate ...;LIB_Function_table_integrate.html;table integrate,table integrate ignore case,table integrate top down,table integrate top down ignore case;table integrate,table integrate ignore case,table integrate top down,table integrate top down ignore case,Looking up data from other tables and integrating their results;
OK;Body;4;B 9.08.02.09;table integrate once ...;LIB_Function_table_integrate_once.html;table integrate once,table integrate once ignore case;table integrate once,table integrate once ignore case;
OK;Body;4;B 9.08.02.10;table integrate fast ...;LIB_Function_table_integrate_fast.html;table integrate fast,table integrate fast ignore case;table integrate fast,table integrate fast ignore case;
OK;Body;4;B 9.08.02.11;table integrate smart ...;LIB_Function_table_integrate_smart.html;table integrate smart,table integrate smart ignore case;table integrate smart,table integrate smart ignore case;
OK;Body;4;B 9.08.02.12;table integrate smart once ...;LIB_Function_table_integrate_smart_once.html;table integrate smart once,table integrate smart once ignore case;table integrate smart once,table integrate smart once ignore case;
OK;Body;4;B 9.08.02.13;table integrate with rules ...;LIB_Function_table_integrate_with_rules.html;table integrate with rules,table integrate with rules ignore case;table integrate with rules,table integrate with rules ignore case;
OK;Body;4;B 9.08.02.14;table integrate with rules once ...;LIB_Function_table_integrate_with_rules_once.html;table integrate with rules once,table integrate with rules once ignore case;table integrate with rules once,table integrate with rules once ignore case;
OK;Body;4;B 9.08.02.15;table expand ...;LIB_Function_table_expand.html;table expand,table expand ignore case;table expand,table expand ignore case,Looking up data from other tables, integrate results, add rows in case of multiple matches;
OK;Body;4;B 9.08.02.16;table expand fast ...;LIB_Function_table_expand_fast.html;table expand fast,table expand fast ignore case;table expand fast,table expand fast ignore case;
OK;Body;4;B 9.08.02.17;table expand smart ...;LIB_Function_table_expand_smart.html;table expand smart,table expand smart ignore case;table expand smart,table expand smart ignore case;
OK;Body;4;B 9.08.02.18;table expand fast smart ...;LIB_Function_table_expand_fast_smart.html;table expand fast smart,table expand fast smart ignore case;table expand fast smart,table expand fast smart ignore case;
OK;Body;4;B 9.08.02.19;table expand with rules ...;LIB_Function_table_expand_with_rules.html;table expand with rules,table expand with rules ignore case;table expand with rules,table expand with rules ignore case;
OK;Body;4;B 9.08.02.20;table expand with rules once ...;LIB_Function_table_expand_with_rules_once.html;table expand with rules once,table expand with rules once ignore case;table expand with rules once,table expand with rules once ignore case;
OK;Body;4;B 9.08.02.21;table expand fast with rules ...;LIB_Function_table_expand_fast_with_rules.html;table expand fast with rules,table expand fast with rules ignore case;table expand fast with rules,table expand fast with rules ignore case;
OK;Body;4;B 9.08.02.22;table expand fast with rules once ...;LIB_Function_table_expand_fast_with_rules_once.html;table expand fast with rules once,table expand fast with rules ignore case once;table expand fast with rules once,table expand fast with rules ignore case once;
OK;Body;4;B 9.08.02.23;table digest ...;LIB_Function_table_digest.html;table digest,table digest ignore case;table digest,table digest ignore case,Looking up data from other tables, integrate results from one or more matching row into target table row;
OK;Body;4;B 9.08.02.24;table digest smart ...;LIB_Function_table_digest_smart.html;table digest smart,table digest smart ignore case;table digest smart,table digest smart ignore case;
OK;Body;4;B 9.08.02.25;table digest with rules ...;LIB_Function_table_digest_with_rules.html;table digest with rules,table digest with rules ignore case;table digest with rules,table digest with rules ignore case;
OK;Body;4;B 9.08.02.26;table digest with rules once ...;LIB_Function_table_digest_with_rules_once.html;table digest with rules once,table digest with rules ignore case once;table digest with rules once,table digest with rules ignore case once;
OK;Body;4;B 9.08.02.27;Table Integration Operation Identifiers;LIB_Features_Table_integration_operation_identifiers.html;Table integration operation identifiers;Table integration operation identifiers;
OK;Body;4;B 9.08.02.28;table describe ...;LIB_Function_table_describe.html;table describe,table describe ignore case,table describe selected rows,table describe selected rows ignore case;table describe,table describe ignore case,table describe selected rows,table describe selected rows ignore case;
OK;Body;3;B 9.08.03;Combining Multiple Tables;LIB_Features_Combining_multiple_tables.html;Combining multiple tables;Combining multiple tables;
OK;Body;4;B 9.08.03.01;table merge ...;LIB_Function_table_merge.html;table merge,table merge extend columns,table merge intersect columns,table merge subtract columns,table merge exclusive columns;table merge,table merge extend columns,table merge intersect columns,table merge subtract columns,table merge exclusive columns,Merge two tables with union-set principle;
OK;Body;4;B 9.08.03.02;table overlay/subtract ...;LIB_Function_table_overlay.html;table overlay,table overlay extend columns,table overlay intersect columns,table overlay columns,table overlay exclusive columns;table overlay,table overlay extend columns,table overlay intersect columns,table overlay columns,table overlay exclusive columns,One table overlays the other table, without adding rows;
OK;Body;4;B 9.08.03.03;table intersect ...;LIB_Function_table_intersect.html;table intersect,table intersect extend columns,table intersect intersect columns,table intersect columns,table intersect exclusive columns;table intersect,table intersect extend columns,table intersect intersect columns,table intersect columns,table intersect exclusive columns,Row-wise intersection made from two tables;
OK;Body;4;B 9.08.03.04;table subtract ...;LIB_Function_table_subtract.html;table subtract,table subtract extend columns,table subtract subtract columns,table subtract columns,table subtract exclusive columns;table subtract,table subtract extend columns,table subtract subtract columns,table subtract columns,table subtract exclusive columns,One table does row-subtraction on other table;
OK;Body;4;B 9.08.03.05;table exclude ...;LIB_Function_table_exclude.html;table exclude,table exclude extend columns,table exclude exclude columns,table exclude columns,table exclude exclusive columns;table exclude,table exclude extend columns,table exclude exclude columns,table exclude columns,table exclude exclusive columns,Derive disjoint union (exclusive or) from both tables;
OK;Body;4;B 9.08.03.06;table multiply ...;LIB_Function_table_multiply.html;table multiply,table multiply selected rows;table multiply,table multiply selected rows,Relational multiplication of two tables;
OK;Body;4;B 9.08.03.07;table divide ...;LIB_Function_table_divide.html;table divide,table divide selected rows;table divide,table divide selected rows,Relational division of two tables;
OK;Body;4;B 9.08.03.08;table arrange ...;LIB_Function_table_arrange.html;table arrange,table arrange with spacing;table arrange,table arrange with spacing,Arrange multiple tables side-by-side;
OK;Body;2;B 9.09;Formatting and Styling Tables;LIB_Features_Formatting_and_styling_tables.html;Formatting and styling tables,Styles;Formatting and styling tables,Styles;
OK;Body;3;B 9.09.01;Defining User Specific Colors;LIB_Features_Defining_User_Specific_Colors.html;Defining User Specific Colors,User-specific colors;Defining User Specific Colors,User-specific colors,Color Specification;
OK;Body;4;B 9.09.01.01;Color Palettes;LIB_Features_Color_Palettes.html;Color Palettes;Color Palettes;
OK;Body;4;B 9.09.01.02;add color;LIB_Function_add_color.html;add color;add color,Color functions;
OK;Body;4;B 9.09.01.03;rgb;LIB_Function_rgb.html;rgb;rgb;
OK;Body;4;B 9.09.01.04;darken color;LIB_Function_darken_color.html;darken color;darken color;
OK;Body;4;B 9.09.01.05;lighten color;LIB_Function_lighten_color.html;lighten color;lighten color;
OK;Body;4;B 9.09.01.06;weaken color;LIB_Function_weaken_color.html;weaken color;weaken color;
OK;Body;4;B 9.09.01.07;lighten colors;LIB_Function_lighten_colors.html;lighten colors;lighten colors;
OK;Body;4;B 9.09.01.08;darken colors;LIB_Function_darken_colors.html;darken colors;darken colors;
OK;Body;4;B 9.09.01.09;weaken colors;LIB_Function_weaken_colors.html;weaken colors;weaken colors;
OK;Body;3;B 9.09.02;Styling Functions;LIB_Features_Formatting_the_Tables.html;Formatting the Tables;Formatting the Tables;
OK;Body;4;B 9.09.02.01;table style table;LIB_Function_table_style_table.html;table style table;table style table,Apply style on tables;
OK;Body;4;B 9.09.02.02;table style rows;LIB_Function_table_style_rows.html;table style rows;table style rows;
